FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250914;0300;6;;;
250914;0400;4;;;
250914;0500;1;;;
250914;0600;1;;;
250914;0700;6;;;
250914;0800;10;;;
250914;0900;9;;;
250914;1000;9;;;
250914;1100;10;;;
250914;1200;6;;;
250914;1300;2;;;
250914;1400;1;;;
250914;1500;1;;;
250914;1600;3;;;
250914;1700;8;;;
250914;1800;10;;;
250914;1900;16;;;
250914;2000;36;;;
250914;2100;25;;;
250914;2200;39;;;
250914;2300;15;;;
250915;0000;16;;;
250915;0100;7;;;
250915;0200;7;;;
250915;0300;12;;;
250915;0400;14;;;
250915;0500;10;;;
250915;0600;7;;;
250915;0700;10;;;
250915;0800;8;;;
250915;0900;13;;;
250915;1000;12;;;
250915;1100;12;;;
250915;1200;9;;;
250915;1300;11;;;
250915;1400;6;;;
250915;1500;4;;;
250915;1600;3;;;
250915;1700;9;;;
250915;1800;8;;;
250915;1900;11;;;
250915;2000;20;;;
250915;2100;23;;;
250915;2200;23;;;
250915;2300;12;;;
250916;0000;13;;;
250916;0100;9;;;
250916;0200;9;;;
250916;0300;11;;;
250916;0400;11;;;
250916;0500;13;;;
