FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250905;1500;37;;;
250905;1600;45;;;
250905;1700;45;;;
250905;1800;47;;;
250905;1900;35;;;
250905;2000;34;;;
250905;2100;37;;;
250905;2200;30;;;
250905;2300;28;;;
250906;0000;25;;;
250906;0100;28;;;
250906;0200;25;;;
250906;0300;23;;;
250906;0400;26;;;
250906;0500;31;;;
250906;0600;33;;;
250906;0700;36;;;
250906;0800;41;;;
250906;0900;46;;;
250906;1000;42;;;
250906;1100;36;;;
250906;1200;36;;;
250906;1300;43;;;
250906;1400;32;;;
250906;1500;35;;;
250906;1600;52;;;
250906;1700;44;;;
250906;1800;37;;;
250906;1900;28;;;
250906;2000;30;;;
250906;2100;27;;;
250906;2200;20;;;
250906;2300;21;;;
250907;0000;22;;;
250907;0100;23;;;
250907;0200;24;;;
250907;0300;22;;;
250907;0400;16;;;
250907;0500;13;;;
250907;0600;18;;;
250907;0700;18;;;
250907;0800;17;;;
250907;0900;16;;;
250907;1000;18;;;
250907;1100;51;;;
250907;1200;50;;;
250907;1300;43;;;
250907;1400;30;;;
250907;1500;30;;;
250907;1600;40;;;
250907;1700;26;;;
250907;1800;26;;;
250907;1900;22;;;
250907;2000;22;;;
250907;2100;24;;;
250907;2200;23;;;
250907;2300;21;;;
250908;0000;15;;;
250908;0100;19;;;
250908;0200;22;;;
250908;0300;16;;;
250908;0400;19;;;
250908;0500;15;;;
250908;0600;23;;;
250908;0700;32;;;
250908;0800;41;;;
250908;0900;23;;;
250908;1000;28;;;
250908;1100;48;;;
250908;1200;34;;;
250908;1300;24;;;
250908;1400;26;;;
250908;1500;28;;;
250908;1600;35;;;
250908;1700;37;;;
250908;1800;41;;;
250908;1900;33;;;
250908;2000;26;;;
250908;2100;28;;;
250908;2200;43;;;
250908;2300;52;;;
250909;0000;74;;;
250909;0100;71;;;
250909;0200;67;;;
250909;0300;68;;;
250909;0400;63;;;
250909;0500;90;;;
250909;0600;152;;;
250909;0700;315;;;
250909;0800;153;;;
250909;0900;125;;;
250909;1000;100;;;
250909;1100;106;;;
250909;1200;51;;;
250909;1300;29;;;
250909;1400;50;;;
250909;1500;63;;;
250909;1600;60;;;
250909;1700;39;;;
250909;1800;63;;;
250909;1900;45;;;
250909;2000;48;;;
250909;2100;43;;;
250909;2200;47;;;
250909;2300;46;;;
250910;0000;33;;;
250910;0100;28;;;
250910;0200;26;;;
250910;0300;31;;;
250910;0400;33;;;
250910;0500;48;;;
250910;0600;63;;;
250910;0700;89;;;
250910;0800;50;;;
250910;0900;49;;;
250910;1000;45;;;
250910;1100;55;;;
250910;1200;47;;;
250910;1300;38;;;
250910;1400;50;;;
250910;1500;45;;;
250910;1600;48;;;
250910;1700;52;;;
250910;1800;40;;;
250910;1900;43;;;
250910;2000;44;;;
250910;2100;50;;;
250910;2200;58;;;
250910;2300;73;;;
250911;0000;91;;;
250911;0100;81;;;
250911;0200;77;;;
250911;0300;65;;;
250911;0400;65;;;
250911;0500;74;;;
250911;0600;188;;;
250911;0700;259;;;
250911;0800;150;;;
250911;0900;116;;;
250911;1000;72;;;
250911;1100;76;;;
250911;1200;71;;;
250911;1300;45;;;
250911;1400;60;;;
250911;1500;80;;;
250911;1600;61;;;
250911;1700;49;;;
250911;1800;43;;;
250911;1900;48;;;
250911;2000;41;;;
250911;2100;46;;;
250911;2200;30;;;
250911;2300;36;;;
250912;0000;47;;;
250912;0100;29;;;
250912;0200;31;;;
250912;0300;29;;;
250912;0400;40;;;
250912;0500;23;;;
250912;0600;32;;;
250912;0700;26;;;
250912;0800;20;;;
250912;0900;30;;;
250912;1000;23;;;
250912;1100;23;;;
250912;1200;28;;;
250912;1300;26;;;
250912;1400;33;;;
250912;1500;21;;;
250912;1600;24;;;
250912;1700;32;;;
250912;1800;79;;;
250912;1900;12;;;
250912;2000;23;;;
250912;2100;25;;;
250912;2200;19;;;
250912;2300;14;;;
250913;0000;15;;;
250913;0100;15;;;
250913;0200;12;;;
250913;0300;16;;;
250913;0400;8;;;
250913;0500;14;;;
250913;0600;11;;;
