Fecha;Estacion_seleccionada;PromedioDiario_MP10;ICAP_MP10;ICAP_mod_MP10;PromedioDiario_MP2_5;ICAP_MP2_5;ICAP_mod_MP2_5;condicion_final;condicion_mod
2026-03-24;Universidad_de_Talca;20.25;15.58;45.0;5.5;11.0;36.67;Bueno;Bueno
2026-03-25;Universidad_de_Talca;23.83;18.33;52.96;6.54;13.08;43.61;Bueno;Bueno
2026-03-26;Universidad_de_Talca;29.33;22.56;65.19;11.38;22.75;75.83;Bueno;Bueno
2026-03-27;Universidad_de_Talca;57.7;44.38;120.83;31.35;62.7;135.49;Bueno;Regular
2026-03-28;Universidad_de_Talca;40.21;30.93;89.35;17.96;35.91;106.39;Bueno;Regular
2026-03-29;La_Florida;25.71;19.78;57.13;12.58;25.17;83.89;Bueno;Bueno
2026-03-30;Universidad_de_Talca;49.04;37.73;106.62;14.57;29.13;97.1;Bueno;Regular
2026-03-31;Universidad_de_Talca;27.0;20.77;60.0;6.5;13.0;43.33;Bueno;Bueno
2026-04-01;Universidad_de_Talca;35.17;27.05;78.15;9.25;18.5;61.67;Bueno;Bueno
2026-04-02;Universidad_de_Talca;51.92;39.94;111.34;15.83;31.67;101.8;Bueno;Regular
2026-04-03;Curico;30.17;23.21;67.04;19.46;38.92;109.64;Bueno;Regular
2026-04-04;Universidad_de_Talca;28.21;21.7;62.69;7.88;15.75;52.5;Bueno;Bueno
2026-04-05;Universidad_de_Talca;22.88;17.6;50.83;7.92;15.83;52.78;Bueno;Bueno
2026-04-06;Universidad_de_Talca;47.46;36.51;104.03;13.42;26.83;89.44;Bueno;Regular
2026-04-07;Universidad_de_Talca;56.12;43.17;118.25;17.83;35.67;106.12;Bueno;Regular
2026-04-08;Universidad_de_Talca;64.12;49.33;131.42;25.96;51.92;123.75;Bueno;Regular
2026-04-09;Linares;;;;58.92;129.72;196.21;Regular;Regular
2026-04-10;Universidad_de_Talca;56.96;43.81;119.62;22.71;45.42;116.69;Bueno;Regular
2026-04-11;Curico;25.88;19.9;57.5;18.17;36.33;106.85;Bueno;Regular
2026-04-12;Universidad_de_Talca;25.96;19.97;57.68;11.04;22.09;73.62;Bueno;Bueno
2026-04-13;Universidad_de_Talca;52.78;40.6;112.76;17.14;34.27;104.62;Bueno;Regular
2026-04-14;Universidad_de_Talca;48.75;37.5;106.14;13.58;27.17;90.56;Bueno;Regular
2026-04-15;Universidad_de_Talca;75.29;57.92;149.89;26.75;53.5;125.47;Bueno;Regular
2026-04-16;Linares;;;;53.75;112.5;184.75;Regular;Regular
2026-04-17;Curico;29.71;22.85;66.02;17.67;35.33;105.76;Bueno;Regular
2026-04-18;Universidad_de_Talca;50.68;38.99;109.31;7.14;14.27;47.58;Bueno;Regular
2026-04-19;Curico;22.04;16.96;48.98;17.96;35.92;106.4;Bueno;Regular
2026-04-20;Universidad_de_Talca;39.48;30.37;87.73;10.22;20.43;68.12;Bueno;Bueno
2026-04-21;Universidad_de_Talca;57.55;44.27;120.59;28.35;56.7;128.96;Bueno;Regular
2026-04-22;Universidad_de_Talca;51.71;39.78;110.99;17.25;34.5;104.86;Bueno;Regular
2026-04-23;Curico;44.33;34.1;98.52;35.42;70.83;144.39;Bueno;Regular
2026-04-24;Universidad_de_Talca;60.21;46.31;124.97;23.46;46.92;118.32;Bueno;Regular
2026-04-25;Universidad_de_Talca;36.33;27.95;80.74;17.21;34.42;104.77;Bueno;Regular
2026-04-26;Universidad_de_Talca;33.67;25.9;74.81;13.12;26.25;87.5;Bueno;Bueno
2026-04-27;Universidad_de_Talca;45.79;35.22;101.3;;;;Bueno;Regular
2026-04-28;La_Florida;51.29;39.46;110.31;42.71;85.42;160.38;Bueno;Regular
2026-04-29;Curico;31.5;24.23;70.0;25.21;50.42;122.12;Bueno;Regular
