Fecha;Estacion_seleccionada;PromedioDiario_MP10;ICAP_MP10;ICAP_mod_MP10;PromedioDiario_MP2_5;ICAP_MP2_5;ICAP_mod_MP2_5;condicion_final;condicion_mod
2026-04-28;Villarrica;;;;22.04;44.08;115.24;Bueno;Regular
2026-04-29;Padre_Las_Casas_II;71.12;54.71;142.99;52.5;108.33;181.98;Regular;Regular
2026-04-30;Padre_Las_Casas_II;56.5;43.46;118.87;42.12;84.25;159.1;Bueno;Regular
2026-05-01;Villarrica;;;;42.25;84.5;159.37;Bueno;Regular
2026-05-02;Padre_Las_Casas_II;84.33;64.87;164.9;75.0;183.33;232.13;Regular;Alerta
2026-05-03;Nielol;40.25;30.96;89.44;36.25;72.5;146.21;Bueno;Regular
2026-05-04;Villarrica;;;;42.46;84.92;159.83;Bueno;Regular
2026-05-05;Villarrica;;;;22.29;44.58;115.78;Bueno;Regular
2026-05-06;Villarrica;;;;23.67;47.33;118.77;Bueno;Regular
2026-05-07;Padre_Las_Casas_II;28.96;22.28;64.35;24.17;48.33;119.86;Bueno;Regular
2026-05-08;Villarrica;;;;41.04;82.08;156.72;Bueno;Regular
2026-05-09;Padre_Las_Casas_II;44.33;34.1;98.52;37.08;74.17;148.04;Bueno;Regular
2026-05-10;Padre_Las_Casas_II;61.0;46.92;126.27;55.04;116.81;187.61;Regular;Regular
2026-05-11;Padre_Las_Casas_II;104.32;80.24;198.27;82.45;208.18;248.91;Alerta;Alerta
2026-05-12;Las_Encinas_Temuco;55.96;43.04;117.98;52.12;107.08;181.15;Regular;Regular
2026-05-13;Padre_Las_Casas_II;60.04;46.19;124.69;50.29;100.97;177.1;Regular;Regular
2026-05-14;Padre_Las_Casas_II;81.08;62.37;159.49;69.33;164.44;219.43;Regular;Alerta
2026-05-15;Padre_Las_Casas_II;65.33;50.26;133.42;57.58;125.28;193.25;Regular;Regular
2026-05-16;Padre_Las_Casas_II;68.04;52.34;137.89;59.79;132.64;198.15;Regular;Regular
2026-05-17;Las_Encinas_Temuco;74.5;57.31;148.57;72.92;176.39;227.46;Regular;Alerta
2026-05-18;Padre_Las_Casas_II;129.92;99.94;241.42;112.42;308.06;317.17;Preemergencia;Preemergencia
2026-05-19;Nielol;131.62;103.25;244.32;119.67;332.22;333.88;Preemergencia;Preemergencia
2026-05-20;Padre_Las_Casas_II;156.04;152.08;285.93;120.75;335.83;336.39;Preemergencia;Preemergencia
2026-05-21;Padre_Las_Casas_II;91.38;70.29;176.62;74.08;180.28;230.07;Regular;Alerta
2026-05-22;Nielol;57.42;44.17;120.37;45.71;91.42;166.98;Bueno;Regular
2026-05-23;Padre_Las_Casas_II;59.21;45.54;123.32;48.46;96.92;173.05;Bueno;Regular
2026-05-24;Padre_Las_Casas_II;69.75;53.65;140.71;57.83;126.11;193.8;Regular;Regular
2026-05-25;Padre_Las_Casas_II;109.33;84.1;206.69;88.33;227.78;262.2;Alerta;Alerta
2026-05-26;Padre_Las_Casas_II;125.04;96.19;233.17;97.58;258.61;283.21;Alerta;Alerta
2026-05-27;Villarrica;;;;61.88;139.58;202.79;Regular;Alerta
2026-05-28;Padre_Las_Casas_II;46.54;35.8;102.52;35.0;70.0;143.47;Bueno;Regular
2026-05-29;Padre_Las_Casas_II;58.29;44.84;121.81;47.67;95.33;171.3;Bueno;Regular
2026-05-30;Padre_Las_Casas_II;84.83;65.26;165.73;69.29;164.31;219.34;Regular;Alerta
2026-05-31;Padre_Las_Casas_II;79.67;61.28;157.14;69.29;164.31;219.34;Regular;Alerta
2026-06-01;Villarrica;;;;45.92;91.83;167.44;Bueno;Regular
2026-06-02;Las_Encinas_Temuco;27.29;20.99;60.65;20.08;40.17;111.0;Bueno;Regular
2026-06-03;Padre_Las_Casas_II;34.79;26.76;77.31;28.0;56.0;128.19;Bueno;Regular
2026-06-04;Las_Encinas_Temuco;60.79;46.76;125.93;45.92;91.83;167.44;Bueno;Regular
2026-06-05;Padre_Las_Casas_II;59.92;46.09;124.49;46.42;92.83;168.54;Bueno;Regular
2026-06-06;Las_Encinas_Temuco;91.88;70.67;177.46;78.62;195.42;240.28;Regular;Alerta
2026-06-07;Villarrica;;;;70.79;169.31;222.69;Regular;Alerta
2026-06-08;Padre_Las_Casas_II;39.25;30.19;87.22;31.21;62.42;135.19;Bueno;Regular
2026-06-09;Padre_Las_Casas_II;26.67;20.51;59.26;24.29;48.58;120.13;Bueno;Regular
2026-06-10;Padre_Las_Casas_II;54.46;41.89;115.51;45.75;91.5;167.08;Bueno;Regular
2026-06-11;Villarrica;;;;34.58;69.17;142.56;Bueno;Regular
2026-06-12;Villarrica;;;;30.46;60.92;133.55;Bueno;Regular
2026-06-13;Las_Encinas_Temuco;45.96;35.35;101.57;42.38;84.75;159.65;Bueno;Regular
2026-06-14;Padre_Las_Casas_II;71.58;55.06;143.75;67.08;156.94;214.4;Regular;Alerta
2026-06-15;Las_Encinas_Temuco;135.54;111.08;250.96;126.62;355.42;350.0;Preemergencia;Preemergencia
2026-06-16;Las_Encinas_Temuco;81.5;62.69;160.19;77.79;192.64;238.4;Regular;Alerta
2026-06-17;Villarrica;;;;87.96;226.53;261.35;Alerta;Alerta
2026-06-18;Villarrica;;;;122.58;341.94;340.63;Preemergencia;Preemergencia
2026-06-19;Villarrica;;;;68.17;160.56;216.82;Regular;Alerta
2026-06-20;Villarrica;;;;21.25;42.5;113.53;Bueno;Regular
2026-06-21;Villarrica;;;;41.62;83.25;158.0;Bueno;Regular
2026-06-22;Villarrica;;;;69.42;164.72;219.62;Regular;Alerta
2026-06-23;Villarrica;;;;68.42;161.39;217.38;Regular;Alerta
2026-06-24;Villarrica;;;;59.54;131.81;197.6;Regular;Regular
2026-06-25;Padre_Las_Casas_II;35.79;27.53;79.54;28.71;57.42;129.74;Bueno;Regular
2026-06-26;Villarrica;;;;29.46;58.92;131.37;Bueno;Regular
2026-06-27;Las_Encinas_Temuco;57.33;44.1;120.24;53.33;111.11;183.82;Regular;Regular
2026-06-28;Las_Encinas_Temuco;92.58;71.22;178.64;86.29;220.97;257.58;Alerta;Alerta
2026-06-29;Padre_Las_Casas_II;68.46;52.66;138.58;64.0;146.67;207.52;Regular;Alerta
2026-06-30;Villarrica;;;;29.83;59.67;132.19;Bueno;Regular
2026-07-01;Padre_Las_Casas_II;64.54;49.65;132.11;49.0;98.0;174.24;Bueno;Regular
2026-07-02;Padre_Las_Casas_II;108.88;83.75;205.92;89.33;231.11;264.46;Alerta;Alerta
2026-07-03;Padre_Las_Casas_II;129.33;99.49;240.43;113.5;311.67;319.66;Preemergencia;Preemergencia
2026-07-04;Villarrica;;;;123.04;343.47;341.69;Preemergencia;Preemergencia
2026-07-05;Nielol;141.04;122.08;260.32;136.08;386.94;372.03;Preemergencia;Preemergencia
2026-07-06;Padre_Las_Casas_II;132.54;105.08;245.87;118.71;329.03;331.67;Preemergencia;Preemergencia
2026-07-07;Las_Encinas_Temuco;37.54;28.88;83.43;33.58;67.17;140.38;Bueno;Regular
2026-07-08;Padre_Las_Casas_II;20.58;15.83;45.74;17.38;34.75;105.13;Bueno;Regular
2026-07-09;Villarrica;;;;73.12;177.08;227.92;Regular;Alerta
2026-07-10;Padre_Las_Casas_II;65.38;50.29;133.49;62.46;141.53;204.09;Regular;Alerta
2026-07-11;Padre_Las_Casas_II;94.25;72.5;181.42;86.67;222.22;258.42;Alerta;Alerta
2026-07-12;Villarrica;;;;108.42;294.72;307.98;Alerta;Preemergencia
2026-07-13;Villarrica;;;;53.67;112.22;184.56;Regular;Regular
2026-07-14;Nielol;20.0;15.38;44.44;15.67;31.33;101.44;Bueno;Regular
2026-07-15;Las_Encinas_Temuco;25.38;19.52;56.39;22.71;45.42;116.69;Bueno;Regular
2026-07-16;Padre_Las_Casas_II;9.59;7.38;21.31;6.36;12.73;42.42;Bueno;Bueno
2026-07-17;Villarrica;;;;76.0;186.67;234.38;Regular;Alerta
2026-07-18;Padre_Las_Casas_II;62.38;47.98;128.54;56.92;123.06;191.77;Regular;Regular
2026-07-19;Padre_Las_Casas_II;69.42;53.4;140.16;63.21;144.03;205.76;Regular;Alerta
2026-07-20;Padre_Las_Casas_II;73.57;56.59;147.03;64.96;149.86;209.65;Regular;Alerta
2026-07-21;Nielol;59.0;45.38;122.98;51.55;105.15;179.87;Regular;Regular
2026-07-22;Padre_Las_Casas_II;14.54;11.19;32.31;11.29;22.58;75.28;Bueno;Bueno
2026-07-23;Padre_Las_Casas_II;21.74;16.72;48.31;17.52;35.04;105.45;Bueno;Regular
2026-07-24;Las_Encinas_Temuco;26.67;20.51;59.26;22.21;44.42;115.6;Bueno;Regular
2026-07-25;Padre_Las_Casas_II;36.83;28.33;81.85;30.54;61.08;133.73;Bueno;Regular
2026-07-26;Villarrica;;;;33.38;66.75;139.92;Bueno;Regular
2026-07-27;Padre_Las_Casas_II;17.29;13.3;38.43;12.29;24.58;81.94;Bueno;Bueno
