FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250910;0900;45;;;
250910;1000;47;;;
250910;1100;54;;;
250910;1200;53;;;
250910;1300;34;;;
250910;1400;42;;;
250910;1500;35;;;
250910;1600;40;;;
250910;1700;43;;;
250910;1800;53;;;
250910;1900;142;;;
250910;2000;85;;;
250910;2100;76;;;
250910;2200;76;;;
250910;2300;67;;;
250911;0000;61;;;
250911;0100;41;;;
250911;0200;46;;;
250911;0300;41;;;
250911;0400;43;;;
250911;0500;71;;;
250911;0600;104;;;
250911;0700;103;;;
250911;0800;89;;;
250911;0900;90;;;
250911;1000;104;;;
250911;1100;74;;;
250911;1200;88;;;
250911;1300;93;;;
250911;1400;84;;;
250911;1500;83;;;
250911;1600;72;;;
250911;1700;58;;;
250911;1800;63;;;
250911;1900;82;;;
250911;2000;99;;;
250911;2100;82;;;
250911;2200;95;;;
250911;2300;68;;;
250912;0000;51;;;
250912;0100;66;;;
250912;0200;72;;;
250912;0300;67;;;
250912;0400;75;;;
250912;0500;86;;;
250912;0600;134;;;
250912;0700;150;;;
250912;0800;89;;;
250912;0900;110;;;
250912;1000;103;;;
250912;1100;133;;;
250912;1200;79;;;
250912;1300;84;;;
250912;1400;73;;;
250912;1500;81;;;
250912;1600;59;;;
250912;1700;68;;;
250912;1800;64;;;
250912;1900;72;;;
250912;2000;72;;;
250912;2100;41;;;
250912;2200;30;;;
250912;2300;29;;;
250913;0000;51;;;
250913;0100;100;;;
250913;0200;21;;;
250913;0300;24;;;
250913;0400;30;;;
250913;0500;44;;;
250913;0600;45;;;
250913;0700;40;;;
250913;0800;47;;;
250913;0900;63;;;
250913;1000;76;;;
250913;1100;43;;;
250913;1200;56;;;
250913;1300;32;;;
250913;1400;44;;;
250913;1500;36;;;
250913;1600;46;;;
250913;1700;50;;;
250913;1800;49;;;
250913;1900;54;;;
250913;2000;63;;;
250913;2100;105;;;
250913;2200;100;;;
250913;2300;100;;;
250914;0000;92;;;
250914;0100;84;;;
250914;0200;80;;;
250914;0300;83;;;
250914;0400;52;;;
250914;0500;63;;;
250914;0600;48;;;
250914;0700;55;;;
250914;0800;67;;;
250914;0900;56;;;
250914;1000;45;;;
250914;1100;42;;;
250914;1200;46;;;
250914;1300;35;;;
250914;1400;29;;;
250914;1500;29;;;
250914;1600;37;;;
250914;1700;48;;;
250914;1800;52;;;
250914;1900;49;;;
250914;2000;79;;;
250914;2100;90;;;
250914;2200;128;;;
250914;2300;89;;;
250915;0000;57;;;
250915;0100;42;;;
250915;0200;38;;;
250915;0300;35;;;
250915;0400;39;;;
250915;0500;52;;;
250915;0600;77;;;
250915;0700;90;;;
250915;0800;94;;;
250915;0900;73;;;
250915;1000;79;;;
250915;1100;73;;;
250915;1200;87;;;
250915;1300;69;;;
250915;1400;53;;;
250915;1500;61;;;
250915;1600;65;;;
250915;1700;55;;;
250915;1800;67;;;
250915;1900;75;;;
250915;2000;117;;;
250915;2100;96;;;
250915;2200;97;;;
250915;2300;59;;;
250916;0000;49;;;
250916;0100;78;;;
250916;0200;39;;;
250916;0300;41;;;
250916;0400;46;;;
250916;0500;55;;;
250916;0600;105;;;
250916;0700;117;;;
250916;0800;108;;;
